date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:23:55	247101/247101	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2002:33:09%20GMT	https://axcera.io/blog/is-starting-a-prop-trading-firm-the-right-business-for-you	D:/My%20Web%20Sites/inspo11/axcera.io/blog/is-starting-a-prop-trading-firm-the-right-business-for-you.html	(from https://axcera.io/blog)
09:23:56	249472/249472	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2002:06:32%20GMT	https://axcera.io/blog/delivering-a-seamless-trader-experience-the-role-of-crm-and-ux-in-prop-firms	D:/My%20Web%20Sites/inspo11/axcera.io/blog/delivering-a-seamless-trader-experience-the-role-of-crm-and-ux-in-prop-firms.html	(from https://axcera.io/blog)
09:23:57	248810/248810	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:23:58%20GMT	https://axcera.io/blog/5-warning-signs-your-prop-trading-technology-is-holding-you-back	D:/My%20Web%20Sites/inspo11/axcera.io/blog/5-warning-signs-your-prop-trading-technology-is-holding-you-back.html	(from https://axcera.io/blog)
09:23:58	247375/247375	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2002:05:14%20GMT	https://axcera.io/blog/axcera-recognized-as-industry-leader-in-trading-technology	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-recognized-as-industry-leader-in-trading-technology.html	(from https://axcera.io/blog)
09:24:02	248316/248316	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:24:02%20GMT	https://axcera.io/blog/powering-the-next-era-of-trading-infrastructure	D:/My%20Web%20Sites/inspo11/axcera.io/blog/powering-the-next-era-of-trading-infrastructure.html	(from https://axcera.io/blog)
09:24:03	250427/250427	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:08:44%20GMT	https://axcera.io/blog/deepcharts-launch-what-10-000-traders-learned-about-order-flow-and-why-infrastructure-matters	D:/My%20Web%20Sites/inspo11/axcera.io/blog/deepcharts-launch-what-10-000-traders-learned-about-order-flow-and-why-infrastructure-matters.html	(from https://axcera.io/blog)
09:24:05	255991/255991	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:24:05%20GMT	https://axcera.io/blog/axcera-november-2025-highlights	D:/My%20Web%20Sites/inspo11/axcera.io/blog/axcera-november-2025-highlights.html	(from https://axcera.io/blog)
09:24:05	261047/261047	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2020:18:42%20GMT	https://axcera.io/blog/the-future-of-prop-trading-is-not-challenges-it-is-retention	D:/My%20Web%20Sites/inspo11/axcera.io/blog/the-future-of-prop-trading-is-not-challenges-it-is-retention.html	(from https://axcera.io/blog)
09:24:06	248003/248003	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2003:11:57%20GMT	https://axcera.io/blog/prop-trading-is-scaling-fast-most-systems-are-falling-behind	D:/My%20Web%20Sites/inspo11/axcera.io/blog/prop-trading-is-scaling-fast-most-systems-are-falling-behind.html	(from https://axcera.io/blog)
09:24:06	2529/2529	---M-Z	200	added ('OK')	text/css	etag:W/%229e1-ws9G1iexJzsLLRFoZIRs09//P9E%22	https://cdn.jsdelivr.net/npm/@finsweet/3dglobes@1/styles.min.css	D:/My%20Web%20Sites/inspo11/cdn.jsdelivr.net/npm/@finsweet/3dglobes@1/styles.min.css	(from https://axcera.io/about)
09:24:07	637436/637436	---M-Z	200	added ('OK')	application/javascript	etag:%2260115543-9b9fc%22	https://cdnjs.cloudflare.com/ajax/libs/three.js/r125/three.min.js	D:/My%20Web%20Sites/inspo11/cdnjs.cloudflare.com/ajax/libs/three.js/r125/three.min.js	(from https://axcera.io/about)
09:24:07	11620/11620	---M-Z	200	added ('OK')	application/javascript	etag:W/%222d64-c7et44H2ABABytLTSyH88OOD2hw%22	https://cdn.jsdelivr.net/npm/@finsweet/3dglobes@1/OrbitControls.min.js	D:/My%20Web%20Sites/inspo11/cdn.jsdelivr.net/npm/@finsweet/3dglobes@1/OrbitControls.min.js	(from https://axcera.io/about)
09:24:08	5174/5174	---M-Z	200	added ('OK')	application/javascript	etag:W/%221436-0riwNthpj7Tjy5VUBXBJ8pS+dR4%22	https://cdn.jsdelivr.net/npm/@finsweet/3dglobes@1/FsGlobe.min.js	D:/My%20Web%20Sites/inspo11/cdn.jsdelivr.net/npm/@finsweet/3dglobes@1/FsGlobe.min.js	(from https://axcera.io/about)
09:24:08	17518/17518	---M-Z	200	added ('OK')	text/css	etag:W/%22446e-dybyHsjujTNdBTlEwYdD8JwDtrk%22	https://cdn.jsdelivr.net/npm/intl-tel-input@25.12.3/build/css/intlTelInput.css	D:/My%20Web%20Sites/inspo11/cdn.jsdelivr.net/npm/intl-tel-input@25.12.3/build/css/intlTelInput.css	(from https://axcera.io/partners)
09:24:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:24:10%20GMT	http://embed.typeform.com/next/embed.js	D:/My%20Web%20Sites/inspo11/embed.typeform.com/next/embed.ab.delayed	(from https://axcera.io/book-a-demo)
09:24:09	40669/40669	---M-Z	200	added ('OK')	application/javascript	etag:W/%229edd-O+BkX7BMZP5RfL442UG6OqcB0sg%22	https://cdn.jsdelivr.net/npm/intl-tel-input@25.12.3/build/js/intlTelInput.min.js	D:/My%20Web%20Sites/inspo11/cdn.jsdelivr.net/npm/intl-tel-input@25.12.3/build/js/intlTelInput.min.js	(from https://axcera.io/partners)
09:24:12	63219/63219	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%224bbe1fcda05ef62b261dab10f57903c9%22	https://embed.typeform.com/next/embed.js	D:/My%20Web%20Sites/inspo11/embed.typeform.com/next/embed.js	(from https://axcera.io/book-a-demo)
09:24:16	182298/182298	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:24:13%20GMT	https://axcera.io/?eaf5f800_page=1	D:/My%20Web%20Sites/inspo11/axcera.io/index8035.html	(from https://axcera.io/?eaf5f800_page=2)
09:24:19	178372/178372	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:24:13%20GMT	https://axcera.io/?71b96f12_page=2&eaf5f800_page=2	D:/My%20Web%20Sites/inspo11/axcera.io/index420e.html	(from https://axcera.io/?eaf5f800_page=2)
09:24:20	182298/182298	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:24:13%20GMT	https://axcera.io/?71b96f12_page=1	D:/My%20Web%20Sites/inspo11/axcera.io/index1d04.html	(from https://axcera.io/?71b96f12_page=2)
09:24:23	181138/181138	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:24:17%20GMT	https://axcera.io/?71b96f12_page=3	D:/My%20Web%20Sites/inspo11/axcera.io/indexcb9f.html	(from https://axcera.io/?71b96f12_page=2)
09:24:31	123122/123122	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Mar%202026%2000:54:04%20GMT	https://axcera.io/integrations?b14d36c2_page=1	D:/My%20Web%20Sites/inspo11/axcera.io/integrations0acd.html	(from https://axcera.io/integrations?b14d36c2_page=2)
09:24:32	123540/123540	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Mar%202026%2006:27:20%20GMT	https://axcera.io/integrations?b14d36c2_page=3	D:/My%20Web%20Sites/inspo11/axcera.io/integrations432d.html	(from https://axcera.io/integrations?b14d36c2_page=2)
09:24:32	76175/76175	---MCZ	200	added ('OK')	application/rss+xml	date:Mon,%2016%20Mar%202026%2004:24:33%20GMT	https://axcera.io/blog/rss.xml	D:/My%20Web%20Sites/inspo11/axcera.io/blog/rss.xml	(from https://axcera.io/blog/axcera-february-2026-highlights)
09:24:33	8578/8578	---M-Z	200	added ('OK')	application/javascript	etag:W/%222182-mbf+6rl1p7/GLzyvopMn65hyJ70%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-richtext@1/richtext.js	D:/My%20Web%20Sites/inspo11/cdn.jsdelivr.net/npm/@finsweet/attributes-richtext@1/richtext.js	(from https://axcera.io/blog/axcera-february-2026-highlights)
09:25:19	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:24:39%20GMT	https://axcera.io/from-startup-to-global-prop-firm-scaling-up-without-losing-control/	D:/My%20Web%20Sites/inspo11/axcera.io/from-startup-to-global-prop-firm-scaling-up-without-losing-control/index.html	(from https://axcera.io/blog/axceras-july-roundup-must-read-strategies-for-prop-firm-growth)
09:25:19	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:24:39%20GMT	https://axcera.io/automating-a-prop-firm-how-to-operate-at-scale-with-fewer-resources/	D:/My%20Web%20Sites/inspo11/axcera.io/automating-a-prop-firm-how-to-operate-at-scale-with-fewer-resources/index.html	(from https://axcera.io/blog/axceras-july-roundup-must-read-strategies-for-prop-firm-growth)
09:25:21	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:24:39%20GMT	https://axcera.io/delivering-a-seamless-trader-experience-the-role-of-crm-and-ux-in-prop-firms/	D:/My%20Web%20Sites/inspo11/axcera.io/delivering-a-seamless-trader-experience-the-role-of-crm-and-ux-in-prop-firms/index.html	(from https://axcera.io/blog/axceras-july-roundup-must-read-strategies-for-prop-firm-growth)
09:25:22	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:24:38%20GMT	https://axcera.io/axcera-earns-triple-recognition-in-proprietary-trading-technology-at-the-financefeeds-awards-2025/	D:/My%20Web%20Sites/inspo11/axcera.io/axcera-earns-triple-recognition-in-proprietary-trading-technology-at-the-financefeeds-awards-2025/index.html	(from https://axcera.io/blog/september-2025-highlights-awards-innovation-and-industry-events)
09:25:56	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:25:22%20GMT	https://axcera.io/book-a-demo/	D:/My%20Web%20Sites/inspo11/axcera.io/book-a-demo/index.html	(from https://axcera.io/blog/the-future-of-prop-trading-trends-driving-prop-firms-forward)
09:25:56	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:25:26%20GMT	https://axcera.io/request-a-demo/	D:/My%20Web%20Sites/inspo11/axcera.io/request-a-demo/index.html	(from https://axcera.io/blog/axcera-and-ctrader-one-year-partnership)
09:25:56	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:25:24%20GMT	https://axcera.io/the-future-of-prop-firms-is-here/	D:/My%20Web%20Sites/inspo11/axcera.io/the-future-of-prop-firms-is-here/index.html	(from https://axcera.io/blog/how-to-start-a-white-label-prop-firm-with-full-control)
09:25:56	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:25:22%20GMT	https://axcera.io/gamification-in-prop-trading-platforms-what-works-and-what-does-not/	D:/My%20Web%20Sites/inspo11/axcera.io/gamification-in-prop-trading-platforms-what-works-and-what-does-not/index.html	(from https://axcera.io/blog/axceras-july-roundup-must-read-strategies-for-prop-firm-growth)
09:25:57	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:25:57%20GMT	https://axcera.io/features	D:/My%20Web%20Sites/inspo11/axcera.io/features.b1.delayed	(from https://axcera.io/blog/axcera-april-release-smarter-tools-smoother-experience)
09:25:57	7895/7895	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22155746a63ccb1fd95b4121c2df31cf46%22	https://axcera.io/demo	D:/My%20Web%20Sites/inspo11/axcera.io/demo	(from https://axcera.io/blog/axcera-april-release-smarter-tools-smoother-experience)
09:26:09	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:05%20GMT	https://axcera.io/features/	D:/My%20Web%20Sites/inspo11/axcera.io/features/index.html	(from https://axcera.io/blog/starting-a-prop-trading-firm)
09:26:09	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:00%20GMT	https://axcera.io/book-a-demo/?utm_source=blog&utm_medium=website&utm_campaign=february_2025_Blog	D:/My%20Web%20Sites/inspo11/axcera.io/book-a-demo/index7ab1.html	(from https://axcera.io/blog/axceras-february-2025-updates-more-control-faster-payouts-and-smarter-operations)
09:26:12	280104/280104	---M--	200	added ('OK')	image/jpeg	etag:%22edad96da85087d6bf3fdfb66f910719b%22	https://cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a0835c3881bb9b5c13f91_pexels-photo-7567443.jpeg	D:/My%20Web%20Sites/inspo11/cdn.prod.website-files.com/68e37162ea10833e4235ae82/690a0835c3881bb9b5c13f91_pexels-photo-7567443.jpg	(from https://axcera.io/blog/is-starting-a-prop-trading-firm-the-right-business-for-you)
09:26:12	4549/4549	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2016%20Mar%202026%2004:26:13%20GMT	https://axcera.io/window.location.href	D:/My%20Web%20Sites/inspo11/axcera.io/window.location.b4.delayed	(from https://embed.typeform.com/next/embed.js)
09:26:13	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:13%20GMT	https://axcera.io/powering-the-next-era-of-trading-infrastructure/	D:/My%20Web%20Sites/inspo11/axcera.io/powering-the-next-era-of-trading-infrastructure/index.html	(from https://axcera.io/blog/axcera-november-2025-highlights)
09:26:13	7895/7895	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22155746a63ccb1fd95b4121c2df31cf46%22	https://axcera.io/e	D:/My%20Web%20Sites/inspo11/axcera.io/e	(from https://embed.typeform.com/next/embed.js)
09:26:15	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2016%20Mar%202026%2004:26:15%20GMT	https://embed.typeform.com/next/css/	D:/My%20Web%20Sites/inspo11/embed.typeform.com/next/css/index.html	(from https://embed.typeform.com/next/embed.js)
09:26:19	182298/182298	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:26:14%20GMT	https://axcera.io/?utm_source=blog&utm_medium=website&utm_campaign=finance_magnates_award_2025&utm_content=cta_explore_axcera_solutions	D:/My%20Web%20Sites/inspo11/axcera.io/index41eb.html	(from https://axcera.io/blog/axcera-recognized-as-industry-leader-in-trading-technology)
09:26:26	183689/183689	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:26:23%20GMT	https://axcera.io/?71b96f12_page=2&eaf5f800_page=1	D:/My%20Web%20Sites/inspo11/axcera.io/index7d4d.html	(from https://axcera.io/?71b96f12_page=2&eaf5f800_page=2)
09:26:31	176981/176981	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:26:28%20GMT	https://axcera.io/?71b96f12_page=1&eaf5f800_page=2	D:/My%20Web%20Sites/inspo11/axcera.io/index9301.html	(from https://axcera.io/?71b96f12_page=2&eaf5f800_page=2)
09:26:36	175781/175781	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:26:34%20GMT	https://axcera.io/?71b96f12_page=3&eaf5f800_page=2	D:/My%20Web%20Sites/inspo11/axcera.io/indexe03a.html	(from https://axcera.io/?71b96f12_page=2&eaf5f800_page=2)
09:26:37	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:14%20GMT	https://axcera.io/-closed=true;Path=/	D:/My%20Web%20Sites/inspo11/axcera.io/-closed=true;Path=/index.html	(from https://embed.typeform.com/next/embed.js)
09:26:37	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:15%20GMT	https://axcera.io/to/	D:/My%20Web%20Sites/inspo11/axcera.io/to/index.html	(from https://embed.typeform.com/next/embed.js)
09:26:37	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:17%20GMT	https://axcera.io/single-embed/	D:/My%20Web%20Sites/inspo11/axcera.io/single-embed/index.html	(from https://embed.typeform.com/next/embed.js)
09:26:38	123501/123501	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2009:38:56%20GMT	https://axcera.io/integrations?b14d36c2_page=4	D:/My%20Web%20Sites/inspo11/axcera.io/integrations41e9.html	(from https://axcera.io/integrations?b14d36c2_page=3)
09:26:38	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:39%20GMT	https://axcera.io/axcera-earns-triple-recognition-in-proprietary-trading-technology-at-the-financefeeds-awards-2025	D:/My%20Web%20Sites/inspo11/axcera.io/axcera-earns-triple-recognition-in-proprietary-trading-technology-at-the-financefeeds-awards-2025.b7.delayed	(from https://axcera.io/axcera-earns-triple-recognition-in-proprietary-trading-technology-at-the-financefeeds-awards-2025/)
09:26:38	0/-1	---M--	301	error ('')			https://axcera.io/axcera-earns-triple-recognition-in-proprietary-trading-technology-at-the-financefeeds-awards-2025	D:/My%20Web%20Sites/inspo11/axcera.io/axcera-earns-triple-recognition-in-proprietary-trading-technology-at-the-financefeeds-awards-2025.b8.delayed	(from https://axcera.io/axcera-earns-triple-recognition-in-proprietary-trading-technology-at-the-financefeeds-awards-2025/)
09:26:39	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:40%20GMT	https://axcera.io/from-startup-to-global-prop-firm-scaling-up-without-losing-control	D:/My%20Web%20Sites/inspo11/axcera.io/from-startup-to-global-prop-firm-scaling-up-without-losing-control	(from https://axcera.io/from-startup-to-global-prop-firm-scaling-up-without-losing-control/)
09:26:40	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:41%20GMT	https://axcera.io/from-startup-to-global-prop-firm-scaling-up-without-losing-control	D:/My%20Web%20Sites/inspo11/axcera.io/from-startup-to-global-prop-firm-scaling-up-without-losing-control	(from https://axcera.io/from-startup-to-global-prop-firm-scaling-up-without-losing-control/)
09:26:40	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:41%20GMT	https://axcera.io/automating-a-prop-firm-how-to-operate-at-scale-with-fewer-resources	D:/My%20Web%20Sites/inspo11/axcera.io/automating-a-prop-firm-how-to-operate-at-scale-with-fewer-resources	(from https://axcera.io/automating-a-prop-firm-how-to-operate-at-scale-with-fewer-resources/)
09:26:41	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:41%20GMT	https://axcera.io/automating-a-prop-firm-how-to-operate-at-scale-with-fewer-resources	D:/My%20Web%20Sites/inspo11/axcera.io/automating-a-prop-firm-how-to-operate-at-scale-with-fewer-resources	(from https://axcera.io/automating-a-prop-firm-how-to-operate-at-scale-with-fewer-resources/)
09:26:41	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:42%20GMT	https://axcera.io/delivering-a-seamless-trader-experience-the-role-of-crm-and-ux-in-prop-firms	D:/My%20Web%20Sites/inspo11/axcera.io/delivering-a-seamless-trader-experience-the-role-of-crm-and-ux-in-prop-firms	(from https://axcera.io/delivering-a-seamless-trader-experience-the-role-of-crm-and-ux-in-prop-firms/)
09:26:41	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:42%20GMT	https://axcera.io/delivering-a-seamless-trader-experience-the-role-of-crm-and-ux-in-prop-firms	D:/My%20Web%20Sites/inspo11/axcera.io/delivering-a-seamless-trader-experience-the-role-of-crm-and-ux-in-prop-firms	(from https://axcera.io/delivering-a-seamless-trader-experience-the-role-of-crm-and-ux-in-prop-firms/)
09:26:42	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:43%20GMT	https://axcera.io/gamification-in-prop-trading-platforms-what-works-and-what-does-not	D:/My%20Web%20Sites/inspo11/axcera.io/gamification-in-prop-trading-platforms-what-works-and-what-does-not	(from https://axcera.io/gamification-in-prop-trading-platforms-what-works-and-what-does-not/)
09:26:43	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:44%20GMT	https://axcera.io/gamification-in-prop-trading-platforms-what-works-and-what-does-not	D:/My%20Web%20Sites/inspo11/axcera.io/gamification-in-prop-trading-platforms-what-works-and-what-does-not	(from https://axcera.io/gamification-in-prop-trading-platforms-what-works-and-what-does-not/)
09:26:43	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:44%20GMT	https://axcera.io/the-future-of-prop-firms-is-here	D:/My%20Web%20Sites/inspo11/axcera.io/the-future-of-prop-firms-is-here	(from https://axcera.io/the-future-of-prop-firms-is-here/)
09:26:44	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:45%20GMT	https://axcera.io/the-future-of-prop-firms-is-here	D:/My%20Web%20Sites/inspo11/axcera.io/the-future-of-prop-firms-is-here	(from https://axcera.io/the-future-of-prop-firms-is-here/)
09:26:45	2987/2987	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22155746a63ccb1fd95b4121c2df31cf46%22	https://axcera.io/request-a-demo	D:/My%20Web%20Sites/inspo11/axcera.io/request-a-demo	(from https://axcera.io/request-a-demo/)
09:26:46	0/-1	---M--	301	error ('')			https://axcera.io/features	D:/My%20Web%20Sites/inspo11/axcera.io/features.c5.delayed	(from https://axcera.io/features/)
09:26:46	0/-1	---M--	301	error ('')			https://axcera.io/features	D:/My%20Web%20Sites/inspo11/axcera.io/features.c6.delayed	(from https://axcera.io/features/)
09:26:47	19181/19181	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:26:47%20GMT	https://axcera.io/book-a-demo?utm_source=blog%26utm_medium=website%26utm_campaign=february_2025_Blog	D:/My%20Web%20Sites/inspo11/axcera.io/book-a-demo53a7.html	(from https://axcera.io/book-a-demo/?utm_source=blog&utm_medium=website&utm_campaign=february_2025_Blog)
09:26:48	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Mar%202026%2004:26:49%20GMT	https://axcera.io/powering-the-next-era-of-trading-infrastructure	D:/My%20Web%20Sites/inspo11/axcera.io/powering-the-next-era-of-trading-infrastructure.c7.delayed	(from https://axcera.io/powering-the-next-era-of-trading-infrastructure/)
09:26:48	0/-1	---M--	301	error ('')			https://axcera.io/powering-the-next-era-of-trading-infrastructure	D:/My%20Web%20Sites/inspo11/axcera.io/powering-the-next-era-of-trading-infrastructure.c8.delayed	(from https://axcera.io/powering-the-next-era-of-trading-infrastructure/)
09:26:48	2987/2987	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22155746a63ccb1fd95b4121c2df31cf46%22	https://axcera.io/-closed=true;Path=	D:/My%20Web%20Sites/inspo11/axcera.io/-closed=true;Path=	(from https://axcera.io/-closed=true;Path=/)
09:26:49	2987/2987	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22155746a63ccb1fd95b4121c2df31cf46%22	https://axcera.io/to	D:/My%20Web%20Sites/inspo11/axcera.io/to	(from https://axcera.io/to/)
09:26:50	7895/7895	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22155746a63ccb1fd95b4121c2df31cf46%22	https://axcera.io/single-embed	D:/My%20Web%20Sites/inspo11/axcera.io/single-embed.cb.delayed	(from https://axcera.io/single-embed/)
09:26:52	123574/123574	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Mar%202026%2006:29:56%20GMT	https://axcera.io/integrations?b14d36c2_page=5	D:/My%20Web%20Sites/inspo11/axcera.io/integrations8f4a.html	(from https://axcera.io/integrations?b14d36c2_page=4)
09:26:55	181138/181138	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Mar%202026%2004:26:55%20GMT	https://axcera.io/?71b96f12_page=3&eaf5f800_page=1	D:/My%20Web%20Sites/inspo11/axcera.io/indexc796.html	(from https://axcera.io/?71b96f12_page=3&eaf5f800_page=2)
09:26:56	123685/123685	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Mar%202026%2009:38:56%20GMT	https://axcera.io/integrations?b14d36c2_page=6	D:/My%20Web%20Sites/inspo11/axcera.io/integrations5349.html	(from https://axcera.io/integrations?b14d36c2_page=5)
09:26:57	123712/123712	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Mar%202026%2023:16:47%20GMT	https://axcera.io/integrations?b14d36c2_page=7	D:/My%20Web%20Sites/inspo11/axcera.io/integrations774a.html	(from https://axcera.io/integrations?b14d36c2_page=6)
09:26:58	123440/123440	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Mar%202026%2006:32:46%20GMT	https://axcera.io/integrations?b14d36c2_page=8	D:/My%20Web%20Sites/inspo11/axcera.io/integrationsb660.html	(from https://axcera.io/integrations?b14d36c2_page=7)
09:26:59	116162/116162	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Mar%202026%2006:33:54%20GMT	https://axcera.io/integrations?b14d36c2_page=9	D:/My%20Web%20Sites/inspo11/axcera.io/integrations14f3.html	(from https://axcera.io/integrations?b14d36c2_page=8)
